Fecha,Hora,Horario,Península,Canarias,Baleares,Ceuta,Melilla
2024-08-10,23,Verano,167.8,167.8,167.8,167.8,167.8
2024-08-10,24,Verano,154.33,154.33,154.33,154.33,154.33
2024-08-11,1,Verano,162.26,162.26,162.26,162.26,162.26
2024-08-11,2,Verano,158.3,158.3,158.3,158.3,158.3
2024-08-11,3,Verano,144.86,144.86,144.86,144.86,144.86
2024-08-11,5,Verano,150.76,150.76,150.76,150.76,150.76
2024-08-11,6,Verano,152.32,152.32,152.32,152.32,152.32
2024-08-11,7,Verano,158.22,158.22,158.22,158.22,158.22
2024-08-11,8,Verano,155.74,155.74,155.74,155.74,155.74
2024-08-11,9,Verano,144.53,144.53,144.53,144.53,144.53
2024-08-11,10,Verano,88.81,88.81,88.81,88.81,88.81
2024-08-11,11,Verano,27.06,27.06,27.06,27.06,27.06
2024-08-11,12,Verano,25.92,25.92,25.92,25.92,25.92
2024-08-11,13,Verano,25.1,25.1,25.1,25.1,25.1
2024-08-11,14,Verano,24.67,24.67,24.67,24.67,24.67
2024-08-11,15,Verano,24.69,24.69,24.69,24.69,24.69
2024-08-11,16,Verano,24.68,24.68,24.68,24.68,24.68
2024-08-11,17,Verano,26.93,26.93,26.93,26.93,26.93
2024-08-11,18,Verano,31.69,31.69,31.69,31.69,31.69
2024-08-11,19,Verano,69.27,69.27,69.27,69.27,69.27
2024-08-11,20,Verano,121.58,121.58,121.58,121.58,121.58
2024-08-11,21,Verano,163.38,163.38,163.38,163.38,163.38
2024-08-11,22,Verano,175.84,175.84,175.84,175.84,175.84
2024-08-11,23,Verano,184.89,184.89,184.89,184.89,184.89
2024-08-11,24,Verano,169.76,169.76,169.76,169.76,169.76
2024-08-12,1,Verano,146.35,146.35,146.35,146.35,146.35
2024-08-12,2,Verano,137.37,137.37,137.37,137.37,137.37
2024-08-12,3,Verano,134.18,134.18,134.18,134.18,134.18
2024-08-12,4,Verano,141.43,141.43,141.43,141.43,141.43
2024-08-12,5,Verano,141.29,141.29,141.29,141.29,141.29
2024-08-12,6,Verano,151.15,151.15,151.15,151.15,151.15
2024-08-12,7,Verano,152.41,152.41,152.41,152.41,152.41
2024-08-12,8,Verano,160.33,160.33,160.33,160.33,160.33
2024-08-12,9,Verano,174.66,174.66,174.66,174.66,174.66
2024-08-12,10,Verano,169.38,169.38,169.38,169.38,169.38
2024-08-12,11,Verano,203.7,203.7,203.7,153.35,153.35
2024-08-12,12,Verano,184.53,184.53,184.53,184.53,184.53
2024-08-12,14,Verano,181.88,181.88,181.88,181.88,181.88
2024-08-12,15,Verano,132.33,132.33,132.33,182.6,182.6
2024-08-12,16,Verano,131.43,131.43,131.43,131.43,131.43
2024-08-12,17,Verano,129.72,129.72,129.72,129.72,129.72
2024-08-12,18,Verano,133.23,133.23,133.23,133.23,133.23
2024-08-12,19,Verano,194.83,194.83,194.83,144.61,144.61
2024-08-12,20,Verano,221.13,221.13,221.13,221.13,221.13
2024-08-12,21,Verano,230.83,230.83,230.83,230.83,230.83
2024-08-12,22,Verano,248.53,248.53,248.53,248.53,248.53
2024-08-12,23,Verano,191.29,191.29,191.29,241.78,241.78
2024-08-12,24,Verano,183.57,183.57,183.57,183.57,183.57
2024-08-13,1,Verano,145.85,145.85,145.85,145.85,145.85
2024-08-13,2,Verano,145.02,145.02,145.02,145.02,145.02
2024-08-13,3,Verano,139.64,139.64,139.64,139.64,139.64
2024-08-13,4,Verano,145.59,145.59,145.59,145.59,145.59
2024-08-13,5,Verano,142.73,142.73,142.73,142.73,142.73
2024-08-13,6,Verano,138.46,138.46,138.46,138.46,138.46
2024-08-13,7,Verano,145.98,145.98,145.98,145.98,145.98
2024-08-13,8,Verano,156.4,156.4,156.4,156.4,156.4
2024-08-13,9,Verano,172.18,172.18,172.18,172.18,172.18
2024-08-13,10,Verano,157.41,157.41,157.41,157.41,157.41
2024-08-13,11,Verano,213.33,213.33,213.33,162.95,162.95
2024-08-13,12,Verano,198.13,198.13,198.13,198.13,198.13
2024-08-13,13,Verano,191.79,191.79,191.79,191.79,191.79
2024-08-13,14,Verano,189.08,189.08,189.08,189.08,189.08
2024-08-13,15,Verano,135.83,135.83,135.83,186.12,186.12
2024-08-13,16,Verano,131.19,131.19,131.19,131.19,131.19
2024-08-13,17,Verano,129.76,129.76,129.76,129.76,129.76
2024-08-13,18,Verano,135.71,135.71,135.71,135.71,135.71
2024-08-13,19,Verano,200.96,200.96,200.96,150.64,150.64
2024-08-13,20,Verano,204.13,204.13,204.13,204.13,204.13
2024-08-13,21,Verano,224.05,224.05,224.05,224.05,224.05
2024-08-13,22,Verano,240.11,240.11,240.11,240.11,240.11
2024-08-13,23,Verano,189.91,189.91,189.91,240.39,240.39
2024-08-13,24,Verano,180.54,180.54,180.54,180.54,180.54
2024-08-14,1,Verano,148.83,148.83,148.83,148.83,148.83
2024-08-14,2,Verano,142.26,142.26,142.26,142.26,142.26
2024-08-14,3,Verano,138.18,138.18,138.18,138.18,138.18
2024-08-14,4,Verano,139.11,139.11,139.11,139.11,139.11
2024-08-14,5,Verano,128.53,128.53,128.53,128.53,128.53
2024-08-14,6,Verano,129.01,129.01,129.01,129.01,129.01
2024-08-14,7,Verano,134.49,134.49,134.49,134.49,134.49
2024-08-14,8,Verano,147.17,147.17,147.17,147.17,147.17
2024-08-14,9,Verano,169.38,169.38,169.38,169.38,169.38
2024-08-14,10,Verano,150.47,150.47,150.47,150.47,150.47
2024-08-14,11,Verano,186.18,186.18,186.18,135.99,135.99
2024-08-14,12,Verano,172.73,172.73,172.73,172.73,172.73
2024-08-14,13,Verano,172.14,172.14,172.14,172.14,172.14
2024-08-14,14,Verano,172.33,172.33,172.33,172.33,172.33
2024-08-14,15,Verano,122.14,122.14,122.14,172.38,172.38
2024-08-14,16,Verano,120.18,120.18,120.18,120.18,120.18
2024-08-14,17,Verano,116.88,116.88,116.88,116.88,116.88
2024-08-14,18,Verano,121.54,121.54,121.54,121.54,121.54
2024-08-14,19,Verano,179.68,179.68,179.68,129.41,129.41
2024-08-14,20,Verano,200.77,200.77,200.77,200.77,200.77
2024-08-14,21,Verano,224.97,224.97,224.97,224.97,224.97
2024-08-14,22,Verano,231.6,231.6,231.6,231.6,231.6
2024-08-14,23,Verano,176.31,176.31,176.31,226.75,226.75
2024-08-14,24,Verano,161.1,161.1,161.1,161.1,161.1
2024-08-15,1,Verano,126.69,126.69,126.69,126.69,126.69
2024-08-15,2,Verano,114.92,114.92,114.92,114.92,114.92
2024-08-15,3,Verano,117.87,117.87,117.87,117.87,117.87
2024-08-15,4,Verano,113.32,113.32,113.32,113.32,113.32
2024-08-15,5,Verano,113.9,113.9,113.9,113.9,113.9
2024-08-15,6,Verano,113.91,113.91,113.91,113.91,113.91
2024-08-15,7,Verano,111.84,111.84,111.84,111.84,111.84
2024-08-15,8,Verano,111.94,111.94,111.94,111.94,111.94
2024-08-15,9,Verano,110.1,110.1,110.1,110.1,110.1
2024-08-15,10,Verano,45.99,45.99,45.99,45.99,45.99
2024-08-15,11,Verano,33.67,33.67,33.67,33.67,33.67
2024-08-15,12,Verano,37.63,37.63,37.63,37.63,37.63
2024-08-15,13,Verano,37.19,37.19,37.19,37.19,37.19
2024-08-15,14,Verano,36.61,36.61,36.61,36.61,36.61
2024-08-15,15,Verano,36.31,36.31,36.31,36.31,36.31
2024-08-15,16,Verano,36.64,36.64,36.64,36.64,36.64
2024-08-15,18,Verano,39.17,39.17,39.17,39.17,39.17
2024-08-15,19,Verano,54.48,54.48,54.48,54.48,54.48
2024-08-15,20,Verano,112.57,112.57,112.57,112.57,112.57
2024-08-15,21,Verano,159.39,159.39,159.39,159.39,159.39
2024-08-15,22,Verano,178.14,178.14,178.14,178.14,178.14
2024-08-15,23,Verano,168.32,168.32,168.32,168.32,168.32
2024-08-15,24,Verano,154.91,154.91,154.91,154.91,154.91
2024-08-16,1,Verano,142.84,142.84,142.84,142.84,142.84
2024-08-16,2,Verano,142.02,142.02,142.02,142.02,142.02
2024-08-16,3,Verano,128.12,128.12,128.12,128.12,128.12
2024-08-16,4,Verano,126.55,126.55,126.55,126.55,126.55
2024-08-16,5,Verano,141.23,141.23,141.23,141.23,141.23
2024-08-16,6,Verano,142.49,142.49,142.49,142.49,142.49
2024-08-16,8,Verano,151.56,151.56,151.56,151.56,151.56
2024-08-16,9,Verano,164.71,164.71,164.71,164.71,164.71
2024-08-16,11,Verano,170.05,170.05,170.05,119.82,119.82
2024-08-16,12,Verano,168.12,168.12,168.12,168.12,168.12
2024-08-16,13,Verano,163.16,163.16,163.16,163.16,163.16
2024-08-16,14,Verano,156.33,156.33,156.33,156.33,156.33
2024-08-16,15,Verano,102.87,102.87,102.87,152.97,152.97
2024-08-16,16,Verano,109.09,109.09,109.09,109.09,109.09
2024-08-16,17,Verano,115.81,115.81,115.81,115.81,115.81
2024-08-16,18,Verano,117.01,117.01,117.01,117.01,117.01
2024-08-16,19,Verano,170.91,170.91,170.91,120.67,120.67
2024-08-16,20,Verano,216.59,216.59,216.59,216.59,216.59
2024-08-16,21,Verano,236.0,236.0,236.0,236.0,236.0
2024-08-16,22,Verano,247.74,247.74,247.74,247.74,247.74
2024-08-16,23,Verano,192.03,192.03,192.03,242.51,242.51
2024-08-16,24,Verano,183.82,183.82,183.82,183.82,183.82
2024-08-17,1,Verano,152.76,152.76,152.76,152.76,152.76
2024-08-17,2,Verano,152.23,152.23,152.23,152.23,152.23
2024-08-17,4,Verano,149.91,149.91,149.91,149.91,149.91
2024-08-17,5,Verano,144.82,144.82,144.82,144.82,144.82
2024-08-17,6,Verano,140.55,140.55,140.55,140.55,140.55
2024-08-17,7,Verano,138.6,138.6,138.6,138.6,138.6
2024-08-17,8,Verano,138.57,138.57,138.57,138.57,138.57
2024-08-17,9,Verano,139.17,139.17,139.17,139.17,139.17
2024-08-17,10,Verano,108.1,108.1,108.1,108.1,108.1
2024-08-17,11,Verano,103.32,103.32,103.32,103.32,103.32
2024-08-17,12,Verano,82.58,82.58,82.58,82.58,82.58
2024-08-17,13,Verano,71.38,71.38,71.38,71.38,71.38
2024-08-17,14,Verano,64.05,64.05,64.05,64.05,64.05
2024-08-17,15,Verano,61.0,61.0,61.0,61.0,61.0
2024-08-17,16,Verano,64.54,64.54,64.54,64.54,64.54
2024-08-17,17,Verano,76.64,76.64,76.64,76.64,76.64
2024-08-17,18,Verano,86.4,86.4,86.4,86.4,86.4
2024-08-17,19,Verano,103.95,103.95,103.95,103.95,103.95
2024-08-17,20,Verano,127.21,127.21,127.21,127.21,127.21
2024-08-17,21,Verano,149.21,149.21,149.21,149.21,149.21
2024-08-17,22,Verano,165.08,165.08,165.08,165.08,165.08
2024-08-17,23,Verano,157.71,157.71,157.71,157.71,157.71
2024-08-17,24,Verano,149.23,149.23,149.23,149.23,149.23
2024-08-18,1,Verano,171.22,171.22,171.22,171.22,171.22
2024-08-18,2,Verano,162.17,162.17,162.17,162.17,162.17
2024-08-18,3,Verano,155.09,155.09,155.09,155.09,155.09
2024-08-18,4,Verano,143.58,143.58,143.58,143.58,143.58
2024-08-18,5,Verano,136.22,136.22,136.22,136.22,136.22
2024-08-18,6,Verano,132.93,132.93,132.93,132.93,132.93
2024-08-18,7,Verano,128.01,128.01,128.01,128.01,128.01
2024-08-18,8,Verano,124.7,124.7,124.7,124.7,124.7
2024-08-18,9,Verano,115.35,115.35,115.35,115.35,115.35
2024-08-18,10,Verano,87.92,87.92,87.92,87.92,87.92
2024-08-18,11,Verano,36.07,36.07,36.07,36.07,36.07
2024-08-18,12,Verano,34.48,34.48,34.48,34.48,34.48
2024-08-18,13,Verano,34.02,34.02,34.02,34.02,34.02
2024-08-18,14,Verano,33.39,33.39,33.39,33.39,33.39
2024-08-18,15,Verano,32.94,32.94,32.94,32.94,32.94
2024-08-18,16,Verano,33.14,33.14,33.14,33.14,33.14
2024-08-18,17,Verano,33.31,33.31,33.31,33.31,33.31
2024-08-18,18,Verano,33.31,33.31,33.31,33.31,33.31
2024-08-18,19,Verano,36.64,36.64,36.64,36.64,36.64
2024-08-18,20,Verano,108.26,108.26,108.26,108.26,108.26
2024-08-18,21,Verano,139.62,139.62,139.62,139.62,139.62
2024-08-18,22,Verano,162.79,162.79,162.79,162.79,162.79
2024-08-18,23,Verano,164.37,164.37,164.37,164.37,164.37
2024-08-18,24,Verano,152.97,152.97,152.97,152.97,152.97
2024-08-19,1,Verano,128.59,128.59,128.59,128.59,128.59
2024-08-19,2,Verano,111.89,111.89,111.89,111.89,111.89
2024-08-19,3,Verano,111.85,111.85,111.85,111.85,111.85
2024-08-19,4,Verano,112.83,112.83,112.83,112.83,112.83
2024-08-19,5,Verano,112.15,112.15,112.15,112.15,112.15
2024-08-19,6,Verano,116.06,116.06,116.06,116.06,116.06
2024-08-19,7,Verano,121.0,121.0,121.0,121.0,121.0
2024-08-19,8,Verano,150.28,150.28,150.28,150.28,150.28
2024-08-19,9,Verano,177.89,177.89,177.89,177.89,177.89
2024-08-19,10,Verano,172.1,172.1,172.1,172.1,172.1
2024-08-19,11,Verano,188.62,188.62,188.62,138.33,138.33
2024-08-19,12,Verano,177.01,177.01,177.01,177.01,177.01
2024-08-19,13,Verano,171.55,171.55,171.55,171.55,171.55
2024-08-19,14,Verano,169.89,169.89,169.89,169.89,169.89
2024-08-19,15,Verano,120.4,120.4,120.4,170.61,170.61
2024-08-19,16,Verano,117.81,117.81,117.81,117.81,117.81
2024-08-19,17,Verano,121.2,121.2,121.2,121.2,121.2
2024-08-19,18,Verano,133.26,133.26,133.26,133.26,133.26
2024-08-19,19,Verano,210.4,210.4,210.4,160.14,160.14
2024-08-19,20,Verano,223.54,223.54,223.54,223.54,223.54
2024-08-19,21,Verano,241.64,241.64,241.64,241.64,241.64
2024-08-19,22,Verano,272.83,272.83,272.83,272.83,272.83
2024-08-19,23,Verano,193.37,193.37,193.37,243.87,243.87
2024-08-19,24,Verano,186.13,186.13,186.13,186.13,186.13
2024-08-20,1,Verano,154.2,154.2,154.2,154.2,154.2
2024-08-20,2,Verano,147.67,147.67,147.67,147.67,147.67
2024-08-20,3,Verano,154.67,154.67,154.67,154.67,154.67
2024-08-20,4,Verano,150.08,150.08,150.08,150.08,150.08
2024-08-20,6,Verano,146.03,146.03,146.03,146.03,146.03
2024-08-20,7,Verano,154.4,154.4,154.4,154.4,154.4
2024-08-20,8,Verano,159.36,159.36,159.36,159.36,159.36
2024-08-20,9,Verano,192.4,192.4,192.4,192.4,192.4
2024-08-20,10,Verano,155.31,155.31,155.31,155.31,155.31
2024-08-20,11,Verano,173.42,173.42,173.42,123.19,123.19
2024-08-20,12,Verano,161.98,161.98,161.98,161.98,161.98
2024-08-20,13,Verano,162.67,162.67,162.67,162.67,162.67
2024-08-20,14,Verano,163.93,163.93,163.93,163.93,163.93
2024-08-20,15,Verano,110.42,110.42,110.42,160.62,160.62
2024-08-20,16,Verano,109.78,109.78,109.78,109.78,109.78
2024-08-20,17,Verano,105.46,105.46,105.46,105.46,105.46
2024-08-20,18,Verano,110.64,110.64,110.64,110.64,110.64
2024-08-20,19,Verano,166.67,166.67,166.67,116.46,116.46
2024-08-20,20,Verano,203.78,203.78,203.78,203.78,203.78
2024-08-20,21,Verano,225.72,225.72,225.72,225.72,225.72
2024-08-20,22,Verano,236.2,236.2,236.2,236.2,236.2
2024-08-20,23,Verano,178.44,178.44,178.44,228.86,228.86
2024-08-20,24,Verano,166.8,166.8,166.8,166.8,166.8
2024-08-21,1,Verano,145.16,145.16,145.16,145.16,145.16
2024-08-21,2,Verano,121.45,121.45,121.45,121.45,121.45
2024-08-21,4,Verano,101.33,101.33,101.33,101.33,101.33
2024-08-21,5,Verano,95.17,95.17,95.17,95.17,95.17
2024-08-21,6,Verano,100.77,100.77,100.77,100.77,100.77
2024-08-21,7,Verano,120.49,120.49,120.49,120.49,120.49
2024-08-21,8,Verano,143.88,143.88,143.88,143.88,143.88
2024-08-21,9,Verano,158.57,158.57,158.57,158.57,158.57
2024-08-21,10,Verano,116.91,116.91,116.91,116.91,116.91
2024-08-21,11,Verano,104.59,104.59,104.59,54.6,54.6
2024-08-21,12,Verano,100.78,100.78,100.78,100.78,100.78
2024-08-21,13,Verano,102.95,102.95,102.95,102.95,102.95
2024-08-21,14,Verano,141.0,141.0,141.0,141.0,141.0
2024-08-21,15,Verano,106.61,106.61,106.61,156.8,156.8
2024-08-21,16,Verano,115.49,115.49,115.49,115.49,115.49
2024-08-21,17,Verano,121.14,121.14,121.14,121.14,121.14
2024-08-21,18,Verano,138.67,138.67,138.67,138.67,138.67
2024-08-21,19,Verano,212.25,212.25,212.25,161.87,161.87
2024-08-21,20,Verano,223.87,223.87,223.87,223.87,223.87
2024-08-21,21,Verano,246.19,246.19,246.19,246.19,246.19
2024-08-21,23,Verano,220.53,220.53,220.53,271.11,271.11
2024-08-21,24,Verano,196.59,196.59,196.59,196.59,196.59
2024-08-22,1,Verano,149.22,149.22,149.22,149.22,149.22
2024-08-22,2,Verano,144.04,144.04,144.04,144.04,144.04
2024-08-22,3,Verano,147.66,147.66,147.66,147.66,147.66
2024-08-22,4,Verano,146.92,146.92,146.92,146.92,146.92
2024-08-22,5,Verano,146.87,146.87,146.87,146.87,146.87
2024-08-22,6,Verano,146.4,146.4,146.4,146.4,146.4
2024-08-22,7,Verano,149.58,149.58,149.58,149.58,149.58
2024-08-22,8,Verano,155.58,155.58,155.58,155.58,155.58
2024-08-22,9,Verano,174.43,174.43,174.43,174.43,174.43
2024-08-22,10,Verano,169.85,169.85,169.85,169.85,169.85
2024-08-22,11,Verano,209.52,209.52,209.52,159.15,159.15
2024-08-22,12,Verano,181.51,181.51,181.51,181.51,181.51
2024-08-22,13,Verano,179.98,179.98,179.98,179.98,179.98
2024-08-22,14,Verano,181.19,181.19,181.19,181.19,181.19
2024-08-22,15,Verano,129.96,129.96,129.96,180.13,180.13
2024-08-22,16,Verano,127.29,127.29,127.29,127.29,127.29
2024-08-22,17,Verano,126.51,126.51,126.51,126.51,126.51
2024-08-22,18,Verano,130.83,130.83,130.83,130.83,130.83
2024-08-22,19,Verano,188.05,188.05,188.05,137.76,137.76
2024-08-22,20,Verano,220.22,220.22,220.22,220.22,220.22
2024-08-22,21,Verano,239.53,239.53,239.53,239.53,239.53
2024-08-22,22,Verano,276.49,276.49,276.49,276.49,276.49
2024-08-22,23,Verano,196.27,196.27,196.27,246.77,246.77
2024-08-22,24,Verano,176.87,176.87,176.87,176.87,176.87
2024-08-23,1,Verano,145.65,145.65,145.65,145.65,145.65
2024-08-23,2,Verano,143.04,143.04,143.04,143.04,143.04
2024-08-23,4,Verano,146.05,146.05,146.05,146.05,146.05
2024-08-23,5,Verano,145.85,145.85,145.85,145.85,145.85
2024-08-23,6,Verano,144.56,144.56,144.56,144.56,144.56
2024-08-23,7,Verano,145.9,145.9,145.9,145.9,145.9
2024-08-23,8,Verano,154.58,154.58,154.58,154.58,154.58
2024-08-23,9,Verano,172.36,172.36,172.36,172.36,172.36
2024-08-23,10,Verano,173.58,173.58,173.58,173.58,173.58
2024-08-23,11,Verano,212.16,212.16,212.16,161.79,161.79
2024-08-23,12,Verano,182.86,182.86,182.86,182.86,182.86
2024-08-23,13,Verano,182.28,182.28,182.28,182.28,182.28
2024-08-23,15,Verano,132.11,132.11,132.11,182.28,182.28
2024-08-23,16,Verano,126.63,126.63,126.63,126.63,126.63
2024-08-23,17,Verano,127.19,127.19,127.19,127.19,127.19
2024-08-23,18,Verano,132.79,132.79,132.79,132.79,132.79
2024-08-23,19,Verano,211.07,211.07,211.07,160.68,160.68
2024-08-23,20,Verano,224.19,224.19,224.19,224.19,224.19
2024-08-23,21,Verano,234.07,234.07,234.07,234.07,234.07
2024-08-23,22,Verano,253.45,253.45,253.45,253.45,253.45
2024-08-23,23,Verano,186.51,186.51,186.51,236.98,236.98
2024-08-23,24,Verano,179.14,179.14,179.14,179.14,179.14
2024-08-24,1,Verano,158.82,158.82,158.82,158.82,158.82
2024-08-24,2,Verano,157.38,157.38,157.38,157.38,157.38
2024-08-24,3,Verano,148.65,148.65,148.65,148.65,148.65
2024-08-24,4,Verano,151.57,151.57,151.57,151.57,151.57
2024-08-24,5,Verano,141.69,141.69,141.69,141.69,141.69
2024-08-24,6,Verano,140.51,140.51,140.51,140.51,140.51
2024-08-24,7,Verano,145.69,145.69,145.69,145.69,145.69
2024-08-24,8,Verano,147.79,147.79,147.79,147.79,147.79
2024-08-24,9,Verano,125.44,125.44,125.44,125.44,125.44
2024-08-24,10,Verano,46.19,46.19,46.19,46.19,46.19
2024-08-24,11,Verano,22.92,22.92,22.92,22.92,22.92
2024-08-24,12,Verano,22.41,22.41,22.41,22.41,22.41
2024-08-24,13,Verano,22.28,22.28,22.28,22.28,22.28
2024-08-24,14,Verano,22.12,22.12,22.12,22.12,22.12
2024-08-24,15,Verano,22.07,22.07,22.07,22.07,22.07
2024-08-24,16,Verano,22.18,22.18,22.18,22.18,22.18
2024-08-24,17,Verano,22.28,22.28,22.28,22.28,22.28
2024-08-24,18,Verano,26.39,26.39,26.39,26.39,26.39
2024-08-24,19,Verano,43.65,43.65,43.65,43.65,43.65
2024-08-24,20,Verano,111.79,111.79,111.79,111.79,111.79
2024-08-24,21,Verano,155.1,155.1,155.1,155.1,155.1
2024-08-24,22,Verano,169.0,169.0,169.0,169.0,169.0
2024-08-24,23,Verano,150.55,150.55,150.55,150.55,150.55
2024-08-24,24,Verano,143.81,143.81,143.81,143.81,143.81
2024-08-25,1,Verano,122.34,122.34,122.34,122.34,122.34
2024-08-25,2,Verano,108.07,108.07,108.07,108.07,108.07
2024-08-25,3,Verano,101.63,101.63,101.63,101.63,101.63
2024-08-25,4,Verano,91.59,91.59,91.59,91.59,91.59
2024-08-25,5,Verano,55.74,55.74,55.74,55.74,55.74
2024-08-25,6,Verano,53.72,53.72,53.72,53.72,53.72
2024-08-25,7,Verano,61.19,61.19,61.19,61.19,61.19
2024-08-25,8,Verano,61.05,61.05,61.05,61.05,61.05
2024-08-25,9,Verano,50.23,50.23,50.23,50.23,50.23
2024-08-25,10,Verano,34.84,34.84,34.84,34.84,34.84
2024-08-25,11,Verano,31.89,31.89,31.89,31.89,31.89
2024-08-25,12,Verano,31.09,31.09,31.09,31.09,31.09
2024-08-25,13,Verano,31.2,31.2,31.2,31.2,31.2
2024-08-25,14,Verano,31.6,31.6,31.6,31.6,31.6
2024-08-25,17,Verano,31.6,31.6,31.6,31.6,31.6
2024-08-25,18,Verano,32.22,32.22,32.22,32.22,32.22
2024-08-25,19,Verano,50.74,50.74,50.74,50.74,50.74
2024-08-25,20,Verano,123.22,123.22,123.22,123.22,123.22
2024-08-25,21,Verano,153.7,153.7,153.7,153.7,153.7
2024-08-25,22,Verano,167.86,167.86,167.86,167.86,167.86
2024-08-25,24,Verano,151.99,151.99,151.99,151.99,151.99
2024-08-26,1,Verano,132.66,132.66,132.66,132.66,132.66
2024-08-26,2,Verano,120.25,120.25,120.25,120.25,120.25
2024-08-26,3,Verano,109.95,109.95,109.95,109.95,109.95
2024-08-26,4,Verano,109.43,109.43,109.43,109.43,109.43
2024-08-26,5,Verano,109.77,109.77,109.77,109.77,109.77
2024-08-26,6,Verano,110.38,110.38,110.38,110.38,110.38
2024-08-26,7,Verano,139.16,139.16,139.16,139.16,139.16
2024-08-26,8,Verano,153.99,153.99,153.99,153.99,153.99
2024-08-26,9,Verano,182.81,182.81,182.81,182.81,182.81
2024-08-26,10,Verano,138.49,138.49,138.49,138.49,138.49
2024-08-26,11,Verano,167.57,167.57,167.57,117.36,117.36
2024-08-26,12,Verano,163.8,163.8,163.8,163.8,163.8
2024-08-26,13,Verano,165.62,165.62,165.62,165.62,165.62
2024-08-26,14,Verano,175.39,175.39,175.39,175.39,175.39
2024-08-26,15,Verano,126.38,126.38,126.38,176.61,176.61
2024-08-26,16,Verano,125.71,125.71,125.71,125.71,125.71
2024-08-26,17,Verano,125.29,125.29,125.29,125.29,125.29
2024-08-26,18,Verano,138.63,138.63,138.63,138.63,138.63
2024-08-26,19,Verano,218.83,218.83,218.83,168.55,168.55
2024-08-26,20,Verano,227.64,227.64,227.64,227.64,227.64
2024-08-26,21,Verano,239.84,239.84,239.84,239.84,239.84
2024-08-26,22,Verano,277.43,277.43,277.43,277.43,277.43
2024-08-26,23,Verano,192.86,192.86,192.86,243.35,243.35
2024-08-26,24,Verano,187.74,187.74,187.74,187.74,187.74
2024-08-27,1,Verano,159.69,159.69,159.69,159.69,159.69
2024-08-27,2,Verano,152.5,152.5,152.5,152.5,152.5
2024-08-27,3,Verano,148.33,148.33,148.33,148.33,148.33
2024-08-27,4,Verano,147.64,147.64,147.64,147.64,147.64
2024-08-27,6,Verano,136.87,136.87,136.87,136.87,136.87
2024-08-27,7,Verano,142.79,142.79,142.79,142.79,142.79
2024-08-27,8,Verano,152.85,152.85,152.85,152.85,152.85
2024-08-27,9,Verano,172.99,172.99,172.99,172.99,172.99
2024-08-27,10,Verano,161.22,161.22,161.22,161.22,161.22
2024-08-27,11,Verano,196.56,196.56,196.56,146.24,146.24
2024-08-27,12,Verano,180.36,180.36,180.36,180.36,180.36
2024-08-27,13,Verano,175.96,175.96,175.96,175.96,175.96
2024-08-27,14,Verano,175.53,175.53,175.53,175.53,175.53
2024-08-27,15,Verano,123.95,123.95,123.95,174.19,174.19
2024-08-27,16,Verano,122.8,122.8,122.8,122.8,122.8
2024-08-27,17,Verano,123.03,123.03,123.03,123.03,123.03
2024-08-27,18,Verano,137.87,137.87,137.87,137.87,137.87
2024-08-27,19,Verano,218.26,218.26,218.26,167.86,167.86
2024-08-27,20,Verano,227.42,227.42,227.42,227.42,227.42
2024-08-27,21,Verano,231.5,231.5,231.5,231.5,231.5
2024-08-27,22,Verano,264.5,264.5,264.5,264.5,264.5
2024-08-27,23,Verano,180.31,180.31,180.31,230.76,230.76
2024-08-27,24,Verano,174.92,174.92,174.92,174.92,174.92
2024-08-28,1,Verano,153.37,153.37,153.37,153.37,153.37
2024-08-28,3,Verano,147.56,147.56,147.56,147.56,147.56
2024-08-28,4,Verano,147.81,147.81,147.81,147.81,147.81
2024-08-28,5,Verano,147.59,147.59,147.59,147.59,147.59
2024-08-28,6,Verano,147.26,147.26,147.26,147.26,147.26
2024-08-28,7,Verano,145.72,145.72,145.72,145.72,145.72
2024-08-28,8,Verano,153.54,153.54,153.54,153.54,153.54
2024-08-28,9,Verano,173.82,173.82,173.82,173.82,173.82
2024-08-28,10,Verano,170.88,170.88,170.88,170.88,170.88
2024-08-28,11,Verano,210.22,210.22,210.22,159.97,159.97
2024-08-28,12,Verano,183.56,183.56,183.56,183.56,183.56
2024-08-28,13,Verano,179.61,179.61,179.61,179.61,179.61
2024-08-28,14,Verano,179.09,179.09,179.09,179.09,179.09
2024-08-28,15,Verano,125.87,125.87,125.87,176.13,176.13
2024-08-28,16,Verano,122.46,122.46,122.46,122.46,122.46
2024-08-28,17,Verano,131.49,131.49,131.49,131.49,131.49
2024-08-28,18,Verano,145.79,145.79,145.79,145.79,145.79
2024-08-28,19,Verano,213.6,213.6,213.6,163.22,163.22
2024-08-28,21,Verano,233.28,233.28,233.28,233.28,233.28
2024-08-28,22,Verano,249.29,249.29,249.29,249.29,249.29
2024-08-28,23,Verano,179.18,179.18,179.18,229.62,229.62
2024-08-28,24,Verano,170.28,170.28,170.28,170.28,170.28
2024-08-29,1,Verano,150.46,150.46,150.46,150.46,150.46
2024-08-29,2,Verano,144.18,144.18,144.18,144.18,144.18
2024-08-29,3,Verano,142.15,142.15,142.15,142.15,142.15
2024-08-29,4,Verano,142.96,142.96,142.96,142.96,142.96
2024-08-29,5,Verano,143.21,143.21,143.21,143.21,143.21
2024-08-29,6,Verano,143.83,143.83,143.83,143.83,143.83
